date,wai_qoq,wai_qoq_lo,wai_qoq_hi,wai_yoy,wai_index,gdp_qoq,gdp_yoy,gdp_index
2022-05-07,1.3116,0.2328,2.3903,1.2752,102.7212,,,
2022-05-14,1.2795,0.169,2.39,1.2888,102.7484,,,
2022-05-21,1.2521,0.1775,2.3267,1.3128,102.7751,,,
2022-05-28,1.2757,0.1913,2.3602,1.3311,102.8022,,,
2022-06-07,2.1819,1.0837,3.28,1.3668,102.8485,,,
2022-06-14,1.7069,0.5786,2.8352,1.3868,102.8847,,,
2022-06-21,0.8789,-0.2177,1.9755,1.3896,102.9035,,,
2022-06-28,0.8722,-0.2088,1.9532,1.4079,102.9221,1.0448,1.0032,98.5218
2022-07-07,1.1325,0.0331,2.2318,1.4116,102.9463,,,
2022-07-14,1.1052,0.0217,2.1886,1.3984,102.9699,,,
2022-07-21,0.7794,-0.3198,1.8785,1.3804,102.9865,,,
2022-07-28,1.2115,0.1187,2.3044,1.3557,103.0124,,,
2022-08-07,1.9262,0.827,3.0253,1.3402,103.0533,,,
2022-08-14,1.7015,0.5849,2.8182,1.3373,103.0895,,,
2022-08-21,2.5098,1.4279,3.5916,1.3442,103.1428,,,
2022-08-28,1.3712,0.251,2.4913,1.3443,103.1721,,,
2022-09-07,0.7702,-0.3645,1.905,1.3366,103.1886,,,
2022-09-14,1.335,0.2171,2.4528,1.3352,103.2171,,,
2022-09-21,0.861,-0.2327,1.9546,1.3097,103.2355,,,
2022-09-28,1.4197,0.3407,2.4988,1.3083,103.2659,1.2898,0.9481,98.7781
2022-10-07,0.8763,-0.2253,1.9779,1.2943,103.2846,,,
2022-10-14,1.4683,0.3597,2.5769,1.2807,103.316,,,
2022-10-21,1.068,-0.0186,2.1546,1.2621,103.3389,,,
2022-10-28,0.9294,-0.1496,2.0083,1.2645,103.3588,,,
2022-11-07,1.0288,-0.0456,2.1032,1.2573,103.3808,,,
2022-11-14,0.2284,-0.912,1.3688,1.2274,103.3858,,,
2022-11-21,0.2323,-0.883,1.3475,1.1891,103.3908,,,
2022-11-28,0.2698,-0.8729,1.4125,1.1559,103.3966,,,
2022-12-07,0.9708,-0.1561,2.0977,1.1266,103.4174,,,
2022-12-14,0.2858,-0.8249,1.3965,1.0861,103.4235,,,
2022-12-21,1.005,-0.0865,2.0965,1.0645,103.4451,,,
2022-12-28,0.8387,-0.2974,1.9749,1.0443,103.4631,0.9541,1.1817,99.0951
2023-01-07,0.5516,-0.5868,1.69,0.9949,103.4749,,,
2023-01-14,1.0287,-0.0907,2.1482,0.9534,103.497,,,
2023-01-21,1.0776,-0.0449,2.2001,0.948,103.5201,,,
2023-01-28,1.4376,0.3382,2.537,0.9566,103.5509,,,
2023-02-07,2.1381,1.062,3.2141,0.9713,103.5966,,,
2023-02-14,1.7939,0.6593,2.9285,0.9879,103.635,,,
2023-02-21,0.579,-0.5559,1.714,0.9891,103.6474,,,
2023-02-28,0.2674,-0.8242,1.359,0.9912,103.6532,,,
2023-03-07,0.1759,-0.9658,1.3176,0.9847,103.657,,,
2023-03-14,0.2671,-0.8305,1.3647,0.9847,103.6628,,,
2023-03-21,-0.555,-1.643,0.5329,0.9654,103.6507,,,
2023-03-28,-0.7623,-1.8909,0.3662,0.9414,103.6342,-0.8238,0.7887,99.3306
2023-04-07,-0.7976,-1.8826,0.2874,0.9168,103.6169,,,
2023-04-14,-0.6866,-1.7656,0.3924,0.8991,103.6021,,,
2023-04-21,-0.8206,-1.9306,0.2894,0.8852,103.5843,,,
2023-04-28,-0.8594,-1.9684,0.2496,0.8495,103.5657,,,
2023-05-07,0.3654,-0.75,1.4808,0.8297,103.5735,,,
2023-05-14,0.3024,-0.8013,1.4061,0.8094,103.58,,,
2023-05-21,-0.3584,-1.4593,0.7425,0.7757,103.5723,,,
2023-05-28,-0.7726,-1.8535,0.3083,0.7328,103.5556,,,
2023-06-07,-0.5046,-1.6081,0.599,0.6769,103.5446,,,
2023-06-14,0.7321,-0.4021,1.8663,0.6567,103.5604,,,
2023-06-21,1.0598,-0.0421,2.1616,0.6605,103.5831,,,
2023-06-28,0.2936,-0.7843,1.3715,0.6484,103.5895,0.2678,0.6127,99.1254
2023-07-07,0.3468,-0.7769,1.4704,0.632,103.5969,,,
2023-07-14,-9e-04,-1.115,1.1132,0.609,103.5969,,,
2023-07-21,-0.4853,-1.6081,0.6374,0.5825,103.5864,,,
2023-07-28,-0.1977,-1.2979,0.9026,0.5531,103.5821,,,
2023-08-07,1.3378,0.2207,2.455,0.541,103.6108,,,
2023-08-14,2.0397,0.9151,3.1643,0.548,103.6544,,,
2023-08-21,1.0752,-0.0408,2.1911,0.5184,103.6775,,,
2023-08-28,1.2776,0.1894,2.3658,0.5165,103.705,,,
2023-09-07,1.5656,0.4589,2.6723,0.533,103.7385,,,
2023-09-14,1.9715,0.8354,3.1076,0.5461,103.7807,,,
2023-09-21,2.0546,0.9398,3.1693,0.5707,103.8247,,,
2023-09-28,2.7218,1.6133,3.8303,0.5975,103.8829,2.2067,0.4187,99.1917
2023-10-07,1.7439,0.6067,2.8811,0.6154,103.9203,,,
2023-10-14,2.0872,0.9872,3.1873,0.6282,103.965,,,
2023-10-21,1.7471,0.6135,2.8808,0.6422,104.0026,,,
2023-10-28,1.3854,0.288,2.4828,0.6517,104.0324,,,
2023-11-07,1.9685,0.8855,3.0514,0.6711,104.0746,,,
2023-11-14,3.0239,1.9173,4.1304,0.7288,104.1393,,,
2023-11-21,2.9544,1.8257,4.083,0.7851,104.2025,,,
2023-11-28,3.1113,1.9994,4.2231,0.8438,104.269,,,
2023-12-07,2.5858,1.5025,3.6692,0.8772,104.3245,,,
2023-12-14,2.5368,1.4342,3.6395,0.9238,104.379,,,
2023-12-21,1.6051,0.5084,2.7018,0.9363,104.4136,,,
2023-12-28,1.7124,0.5697,2.855,0.9544,104.4506,2.0891,0.6452,99.7344
2024-01-07,2.5214,1.3886,3.6542,0.9953,104.5048,,,
2024-01-14,3.1507,2.0637,4.2377,1.039,104.5724,,,
2024-01-21,2.8316,1.7171,3.9462,1.0753,104.6333,,,
2024-01-28,2.7258,1.6031,3.8484,1.1019,104.6919,,,
2024-02-07,1.7985,0.6658,2.9312,1.0948,104.7308,,,
2024-02-14,0.6671,-0.468,1.8022,1.0714,104.7453,,,
2024-02-21,1.2247,0.1241,2.3253,1.0849,104.7719,,,
2024-02-28,0.9245,-0.212,2.0611,1.0986,104.792,,,
2024-03-07,1.1666,0.0576,2.2757,1.1194,104.8173,,,
2024-03-14,1.6763,0.5384,2.8142,1.1488,104.8536,,,
2024-03-21,2.55,1.4762,3.6238,1.2136,104.9086,,,
2024-03-28,3.1841,2.0612,4.3069,1.2959,104.9772,3.9453,0.9269,100.2513
2024-04-07,3.5304,2.4181,4.6427,1.3861,105.0531,,,
2024-04-14,3.1062,2.0298,4.1825,1.4653,105.1201,,,
2024-04-21,3.5545,2.436,4.673,1.5566,105.1967,,,
2024-04-28,2.8486,1.7684,3.9289,1.6343,105.2583,,,
2024-05-07,2.2584,1.1205,3.3963,1.6739,105.3073,,,
2024-05-14,1.5951,0.486,2.7042,1.7011,105.342,,,
2024-05-21,1.7595,0.617,2.9019,1.7456,105.3803,,,
2024-05-28,2.2137,1.1325,3.2948,1.8085,105.4284,,,
2024-06-07,2.8667,1.756,3.9775,1.8792,105.4905,,,
2024-06-14,3.3692,2.2939,4.4444,1.9341,105.5634,,,
2024-06-21,3.3093,2.2198,4.3989,1.9809,105.635,,,
2024-06-28,2.9972,1.9162,4.0781,2.0374,105.7,2.63,2.1189,101.2258
2024-07-07,2.9327,1.8196,4.0459,2.0916,105.7637,,,
2024-07-14,3.1798,2.1046,4.255,2.1582,105.8328,,,
2024-07-21,3.6967,2.615,4.7785,2.2459,105.9128,,,
2024-07-28,3.1506,2.0162,4.285,2.3162,105.9813,,,
2024-08-07,2.445,1.3319,3.5582,2.3394,106.0347,,,
2024-08-14,1.4205,0.2971,2.544,2.3264,106.0659,,,
2024-08-21,0.9378,-0.1681,2.0437,2.3235,106.0865,,,
2024-08-28,0.87,-0.212,1.952,2.3149,106.1056,,,
2024-09-07,0.9053,-0.2207,2.0313,2.301,106.1256,,,
2024-09-14,1.384,0.2603,2.5078,2.2887,106.156,,,
2024-09-21,1.1856,0.0819,2.2892,2.2705,106.182,,,
2024-09-28,1.3274,0.2271,2.4278,2.2413,106.2112,1.4194,2.7151,101.8849
2024-10-07,1.0359,-0.0823,2.1541,2.2265,106.234,,,
2024-10-14,0.7537,-0.3525,1.8599,2.1985,106.2507,,,
2024-10-21,0.9537,-0.1848,2.0922,2.1818,106.2717,,,
2024-10-28,0.5404,-0.5711,1.652,2.164,106.2836,,,
2024-11-07,0.5714,-0.5319,1.6747,2.1346,106.2962,,,
2024-11-14,2.3305,1.2533,3.4077,2.1202,106.3473,,,
2024-11-21,2.54,1.4421,3.6379,2.1116,106.4029,,,
2024-11-28,2.2703,1.1739,3.3667,2.0942,106.4526,,,
2024-12-07,2.3625,1.2341,3.4909,2.0896,106.5045,,,
2024-12-14,2.8484,1.7078,3.989,2.096,106.5668,,,
2024-12-21,3.0341,1.9575,4.1106,2.1258,106.6332,,,
2024-12-28,2.9038,1.808,3.9995,2.1505,106.6968,2.7811,2.5168,102.2445
2025-01-07,2.1264,1.0198,3.2329,2.1423,106.7436,,,
2025-01-14,2.119,0.9844,3.2537,2.1209,106.7903,,,
2025-01-21,2.9014,1.8256,3.9772,2.1224,106.854,,,
2025-01-28,2.9663,1.8329,4.0998,2.1273,106.9191,,,
2025-02-07,3.1742,2.0825,4.2658,2.1559,106.9887,,,
2025-02-14,3.1702,2.0946,4.2457,2.2082,107.0583,,,
2025-02-21,3.456,2.3142,4.5977,2.2547,107.1342,,,
2025-02-28,4.3835,3.2676,5.4994,2.3265,107.23,,,
2025-03-07,4.4136,3.2752,5.5519,2.3939,107.3266,,,
2025-03-14,3.3263,2.2104,4.4422,2.4283,107.3998,,,
2025-03-21,3.4334,2.2958,4.5709,2.4466,107.4754,,,
2025-03-28,3.1118,1.9868,4.2367,2.4451,107.544,2.8785,2.6901,102.9481
2025-04-07,3.1285,1.9926,4.2645,2.4368,107.6131,,,
2025-04-14,2.7294,1.5975,3.8613,2.429,107.6735,,,
2025-04-21,3.4401,2.3105,4.5696,2.4266,107.7494,,,
2025-04-28,3.3273,2.2373,4.4173,2.4366,107.8229,,,
2025-05-07,3.5231,2.4444,4.6019,2.4628,107.9008,,,
2025-05-14,3.1535,2.0566,4.2504,2.4953,107.9706,,,
2025-05-21,4.441,3.3066,5.5755,2.5509,108.0684,,,
2025-05-28,4.066,2.9265,5.2055,2.5893,108.1583,,,
2025-06-07,4.0779,2.9637,5.192,2.6144,108.2484,,,
2025-06-14,3.6563,2.5689,4.7437,2.6203,108.3294,,,
2025-06-21,3.21,2.1264,4.2937,2.6182,108.4008,,,
2025-06-28,3.1503,2.0212,4.2794,2.6214,108.4709,3.4055,2.4256,103.6811
2025-07-07,3.7536,2.619,4.8881,2.6384,108.5542,,,
2025-07-14,4.417,3.3113,5.5228,2.6639,108.6521,,,
2025-07-21,4.0055,2.8893,5.1217,2.6703,108.741,,,
2025-07-28,3.7701,2.6789,4.8612,2.6831,108.8249,,,
2025-08-07,4.1982,3.0884,5.3079,2.7194,108.9182,,,
2025-08-14,4.7527,3.6553,5.85,2.7887,109.0237,,,
2025-08-21,4.1496,3.0163,5.2829,2.8558,109.1161,,,
2025-08-28,3.7739,2.6632,4.8846,2.9167,109.2004,,,
2025-09-07,4.1984,3.0779,5.3189,2.9856,109.2941,,,
2025-09-14,4.1004,3.0046,5.1963,3.0424,109.3856,,,
2025-09-21,3.3198,2.2428,4.3968,3.0872,109.4601,,,
2025-09-28,3.597,2.5084,4.6856,3.1348,109.5408,3.047,2.6185,104.5527
2025-10-07,1.8648,0.7582,2.9714,3.1524,109.5829,,,
2025-10-14,2.4715,1.3336,3.6093,3.1887,109.6387,,,
2025-10-21,2.7254,1.6414,3.8093,3.2261,109.7001,,,
2025-10-28,2.9515,1.8452,4.0577,3.2771,109.7667,,,
2025-11-07,3.1875,2.0497,4.3253,3.3324,109.8385,,,
2025-11-14,2.8424,1.7252,3.9596,3.3432,109.9026,,,
2025-11-21,2.7048,1.5644,3.8452,3.3466,109.9638,,,
2025-11-28,2.1421,1.0109,3.2733,3.3439,110.0124,,,
2025-12-07,1.4152,0.3335,2.4969,3.3239,110.0446,,,
2025-12-14,1.9127,0.7864,3.0389,3.3042,110.088,,,
2025-12-21,1.3927,0.2854,2.5,3.2697,110.1198,,,
2025-12-28,2.2854,1.1877,3.3831,3.2567,110.1716,2.6753,3.0277,105.3402
2026-01-07,2.937,1.8347,4.0393,3.2737,110.2381,,,
2026-01-14,2.6605,1.5485,3.7724,3.2851,110.2984,,,
2026-01-21,2.6706,1.5391,3.802,3.2803,110.359,,,
2026-01-28,3.4061,2.2857,4.5265,3.2894,110.4361,,,
2026-02-07,3.238,2.1345,4.3415,3.2908,110.5095,,,
2026-02-14,3.3861,2.3093,4.463,3.2953,110.5862,,,
2026-02-21,3.5567,2.442,4.6714,3.2974,110.6668,,,
2026-02-28,4.0563,2.9339,5.1786,3.2906,110.7585,,,
2026-03-07,3.5309,2.4197,4.6422,3.2723,110.8386,,,
2026-03-14,3.3331,2.2479,4.4182,3.2725,110.9144,,,
2026-03-21,2.8422,1.7655,3.919,3.2601,110.9792,,,
2026-03-28,1.9451,0.8243,3.0659,3.2356,111.0238,2.0269,3.0012,106.0378
2026-04-07,0.7522,-0.3393,1.8437,3.1855,111.0411,,,
2026-04-14,0.569,-0.5543,1.6924,3.1398,111.0542,,,
2026-04-21,0.8724,-0.2157,1.9605,3.0858,111.0743,,,
2026-04-28,0.7103,-0.4125,1.8332,3.0307,111.0907,,,
2026-05-07,0.9328,-0.1471,2.0128,2.9763,111.1122,,,
2026-05-14,1.2286,0.1131,2.344,2.9358,111.1405,,,
2026-05-21,1.9536,0.8543,3.0528,2.8841,111.1853,,,
2026-05-28,0.9698,-0.1257,2.0653,2.8194,111.2076,,,
2026-06-07,2.3592,1.2779,3.4404,2.7837,111.2617,2.5687,2.7874,106.5711
